# Running gravitational simulaition with N = 9 bodies
#  m_1 = 1.9885e+30  m_2 = 3.28471e+23  m_3 = 4.86734e+24  m_4 = 5.9722e+24  m_5 = 5.9722e+23  m_6 = 1.89916e+27  m_7 = 5.67359e+26  m_8 = 8.36108e+25  m_9 = 1.01527e+26
# t  x_1  y_1  x_2  y_2  x_3  y_3  x_4  y_4  x_5  y_5  x_6  y_6  x_7  y_7  x_8  y_8  x_9  y_9
 4.18300e+00  4.95052e-03  2.83492e-03  3.92699e-01 -1.10155e-01  5.45113e-01 -3.67023e-01  8.64472e-01 -4.99730e-01  5.35638e-01 -1.33262e+00 -4.99530e+00  1.57277e+00 -4.08345e-01 -9.52457e+00 -1.82663e+01 -5.90984e+00  1.37248e+01 -2.67969e+01 
 4.18400e+00  4.95064e-03  2.83744e-03  3.95475e-01 -1.00645e-01  5.49540e-01 -3.60484e-01  8.67601e-01 -4.94268e-01  5.40507e-01 -1.33056e+00 -4.99614e+00  1.57016e+00 -4.06306e-01 -9.52467e+00 -1.82659e+01 -5.91120e+00  1.37258e+01 -2.67963e+01 
 4.18500e+00  4.95076e-03  2.83996e-03  3.98017e-01 -9.10724e-02  5.53890e-01 -3.53894e-01  8.70696e-01 -4.88785e-01  5.45369e-01 -1.32848e+00 -4.99696e+00  1.56755e+00 -4.04266e-01 -9.52477e+00 -1.82655e+01 -5.91257e+00  1.37268e+01 -2.67958e+01 
 4.18600e+00  4.95088e-03  2.84248e-03  4.00324e-01 -8.14440e-02  5.58164e-01 -3.47253e-01  8.73757e-01 -4.83283e-01  5.50223e-01 -1.32639e+00 -4.99779e+00  1.56494e+00 -4.02227e-01 -9.52488e+00 -1.82650e+01 -5.91393e+00  1.37278e+01 -2.67953e+01 
 4.18700e+00  4.95099e-03  2.84500e-03  4.02395e-01 -7.17653e-02  5.62359e-01 -3.40564e-01  8.76783e-01 -4.77761e-01  5.55070e-01 -1.32427e+00 -4.99862e+00  1.56233e+00 -4.00188e-01 -9.52498e+00 -1.82646e+01 -5.91530e+00  1.37289e+01 -2.67948e+01 
 4.18800e+00  4.95111e-03  2.84752e-03  4.04228e-01 -6.20420e-02  5.66476e-01 -3.33826e-01  8.79773e-01 -4.72220e-01  5.59910e-01 -1.32214e+00 -4.99944e+00  1.55972e+00 -3.98149e-01 -9.52508e+00 -1.82641e+01 -5.91667e+00  1.37299e+01 -2.67942e+01 
 4.18900e+00  4.95122e-03  2.85004e-03  4.05823e-01 -5.22800e-02  5.70514e-01 -3.27041e-01  8.82729e-01 -4.66660e-01  5.64743e-01 -1.31999e+00 -5.00027e+00  1.55711e+00 -3.96110e-01 -9.52518e+00 -1.82637e+01 -5.91803e+00  1.37309e+01 -2.67937e+01 
 4.19000e+00  4.95133e-03  2.85255e-03  4.07179e-01 -4.24852e-02  5.74472e-01 -3.20209e-01  8.85650e-01 -4.61081e-01  5.69568e-01 -1.31782e+00 -5.00109e+00  1.55449e+00 -3.94071e-01 -9.52528e+00 -1.82632e+01 -5.91940e+00  1.37319e+01 -2.67932e+01 
 4.19100e+00  4.95145e-03  2.85507e-03  4.08296e-01 -3.26633e-02  5.78350e-01 -3.13332e-01  8.88535e-01 -4.55484e-01  5.74385e-01 -1.31564e+00 -5.00191e+00  1.55188e+00 -3.92032e-01 -9.52538e+00 -1.82628e+01 -5.92077e+00  1.37329e+01 -2.67927e+01 
 4.19200e+00  4.95156e-03  2.85759e-03  4.09173e-01 -2.28204e-02  5.82148e-01 -3.06411e-01  8.91385e-01 -4.49868e-01  5.79195e-01 -1.31344e+00 -5.00273e+00  1.54927e+00 -3.89993e-01 -9.52547e+00 -1.82624e+01 -5.92213e+00  1.37340e+01 -2.67922e+01 
 4.19300e+00  4.95167e-03  2.86011e-03  4.09810e-01 -1.29622e-02  5.85865e-01 -2.99446e-01  8.94200e-01 -4.44234e-01  5.83998e-01 -1.31122e+00 -5.00355e+00  1.54665e+00 -3.87953e-01 -9.52557e+00 -1.82619e+01 -5.92350e+00  1.37350e+01 -2.67916e+01 
 4.19400e+00  4.95178e-03  2.86263e-03  4.10207e-01 -3.09462e-03  5.89499e-01 -2.92439e-01  8.96978e-01 -4.38583e-01  5.88792e-01 -1.30898e+00 -5.00437e+00  1.54404e+00 -3.85914e-01 -9.52567e+00 -1.82615e+01 -5.92486e+00  1.37360e+01 -2.67911e+01 
 4.19500e+00  4.95188e-03  2.86515e-03  4.10363e-01  6.77650e-03  5.93052e-01 -2.85390e-01  8.99722e-01 -4.32913e-01  5.93579e-01 -1.30672e+00 -5.00518e+00  1.54142e+00 -3.83875e-01 -9.52577e+00 -1.82610e+01 -5.92623e+00  1.37370e+01 -2.67906e+01 
 4.19600e+00  4.95199e-03  2.86767e-03  4.10279e-01  1.66453e-02  5.96522e-01 -2.78300e-01  9.02429e-01 -4.27226e-01  5.98358e-01 -1.30445e+00 -5.00600e+00  1.53881e+00 -3.81836e-01 -9.52586e+00 -1.82606e+01 -5.92760e+00  1.37380e+01 -2.67901e+01 
 4.19700e+00  4.95210e-03  2.87019e-03  4.09956e-01  2.65060e-02  5.99909e-01 -2.71171e-01  9.05100e-01 -4.21522e-01  6.03129e-01 -1.30216e+00 -5.00681e+00  1.53619e+00 -3.79796e-01 -9.52596e+00 -1.82601e+01 -5.92896e+00  1.37391e+01 -2.67896e+01 
 4.19800e+00  4.95220e-03  2.87271e-03  4.09393e-01  3.63526e-02  6.03212e-01 -2.64004e-01  9.07736e-01 -4.15801e-01  6.07892e-01 -1.29985e+00 -5.00762e+00  1.53358e+00 -3.77757e-01 -9.52606e+00 -1.82597e+01 -5.93033e+00  1.37401e+01 -2.67890e+01 
 4.19900e+00  4.95231e-03  2.87523e-03  4.08591e-01  4.61795e-02  6.06432e-01 -2.56799e-01  9.10335e-01 -4.10063e-01  6.12647e-01 -1.29753e+00 -5.00843e+00  1.53096e+00 -3.75718e-01 -9.52615e+00 -1.82593e+01 -5.93169e+00  1.37411e+01 -2.67885e+01 
 4.20000e+00  4.95241e-03  2.87775e-03  4.07550e-01  5.59809e-02  6.09567e-01 -2.49558e-01  9.12898e-01 -4.04309e-01  6.17394e-01 -1.29519e+00 -5.00924e+00  1.52834e+00 -3.73678e-01 -9.52625e+00 -1.82588e+01 -5.93306e+00  1.37421e+01 -2.67880e+01 
 4.20100e+00  4.95251e-03  2.88027e-03  4.06273e-01  6.57509e-02  6.12617e-01 -2.42281e-01  9.15424e-01 -3.98538e-01  6.22132e-01 -1.29283e+00 -5.01005e+00  1.52572e+00 -3.71639e-01 -9.52634e+00 -1.82584e+01 -5.93443e+00  1.37431e+01 -2.67875e+01 
 4.20200e+00  4.95261e-03  2.88279e-03  4.04759e-01  7.54840e-02  6.15581e-01 -2.34970e-01  9.17914e-01 -3.92751e-01  6.26863e-01 -1.29045e+00 -5.01085e+00  1.52311e+00 -3.69600e-01 -9.52644e+00 -1.82579e+01 -5.93579e+00  1.37442e+01 -2.67870e+01 
 4.20300e+00  4.95271e-03  2.88531e-03  4.03010e-01  8.51743e-02  6.18460e-01 -2.27625e-01  9.20368e-01 -3.86949e-01  6.31585e-01 -1.28806e+00 -5.01166e+00  1.52049e+00 -3.67560e-01 -9.52653e+00 -1.82575e+01 -5.93716e+00  1.37452e+01 -2.67864e+01 
 4.20400e+00  4.95281e-03  2.88783e-03  4.01027e-01  9.48162e-02  6.21254e-01 -2.20248e-01  9.22785e-01 -3.81131e-01  6.36299e-01 -1.28565e+00 -5.01246e+00  1.51787e+00 -3.65521e-01 -9.52662e+00 -1.82570e+01 -5.93852e+00  1.37462e+01 -2.67859e+01 
 4.20500e+00  4.95291e-03  2.89035e-03  3.98811e-01  1.04404e-01  6.23960e-01 -2.12840e-01  9.25165e-01 -3.75297e-01  6.41004e-01 -1.28322e+00 -5.01326e+00  1.51525e+00 -3.63482e-01 -9.52671e+00 -1.82566e+01 -5.93989e+00  1.37472e+01 -2.67854e+01 
 4.20600e+00  4.95301e-03  2.89287e-03  3.96364e-01  1.13933e-01  6.26580e-01 -2.05402e-01  9.27508e-01 -3.69448e-01  6.45701e-01 -1.28077e+00 -5.01406e+00  1.51263e+00 -3.61442e-01 -9.52681e+00 -1.82561e+01 -5.94126e+00  1.37483e+01 -2.67849e+01 
 4.20700e+00  4.95310e-03  2.89539e-03  3.93688e-01  1.23396e-01  6.29113e-01 -1.97934e-01  9.29814e-01 -3.63584e-01  6.50389e-01 -1.27831e+00 -5.01486e+00  1.51001e+00 -3.59403e-01 -9.52690e+00 -1.82557e+01 -5.94262e+00  1.37493e+01 -2.67843e+01 
 4.20800e+00  4.95320e-03  2.89792e-03  3.90784e-01  1.32789e-01  6.31558e-01 -1.90438e-01  9.32083e-01 -3.57706e-01  6.55069e-01 -1.27583e+00 -5.01566e+00  1.50739e+00 -3.57363e-01 -9.52699e+00 -1.82553e+01 -5.94399e+00  1.37503e+01 -2.67838e+01 
 4.20900e+00  4.95329e-03  2.90044e-03  3.87654e-01  1.42105e-01  6.33916e-01 -1.82915e-01  9.34315e-01 -3.51813e-01  6.59739e-01 -1.27333e+00 -5.01646e+00  1.50477e+00 -3.55324e-01 -9.52708e+00 -1.82548e+01 -5.94535e+00  1.37513e+01 -2.67833e+01 
 4.21000e+00  4.95339e-03  2.90296e-03  3.84301e-01  1.51341e-01  6.36186e-01 -1.75367e-01  9.36509e-01 -3.45906e-01  6.64402e-01 -1.27082e+00 -5.01725e+00  1.50215e+00 -3.53284e-01 -9.52717e+00 -1.82544e+01 -5.94672e+00  1.37523e+01 -2.67828e+01 
 4.21100e+00  4.95348e-03  2.90548e-03  3.80726e-01  1.60489e-01  6.38367e-01 -1.67793e-01  9.38666e-01 -3.39985e-01  6.69055e-01 -1.26829e+00 -5.01804e+00  1.49953e+00 -3.51245e-01 -9.52726e+00 -1.82539e+01 -5.94808e+00  1.37534e+01 -2.67823e+01 
 4.21200e+00  4.95357e-03  2.90800e-03  3.76932e-01  1.69546e-01  6.40460e-01 -1.60195e-01  9.40786e-01 -3.34050e-01  6.73699e-01 -1.26574e+00 -5.01884e+00  1.49690e+00 -3.49205e-01 -9.52735e+00 -1.82535e+01 -5.94945e+00  1.37544e+01 -2.67817e+01 
 4.21300e+00  4.95366e-03  2.91052e-03  3.72921e-01  1.78506e-01  6.42464e-01 -1.52575e-01  9.42868e-01 -3.28101e-01  6.78335e-01 -1.26318e+00 -5.01963e+00  1.49428e+00 -3.47166e-01 -9.52744e+00 -1.82530e+01 -5.95082e+00  1.37554e+01 -2.67812e+01 
 4.21400e+00  4.95375e-03  2.91305e-03  3.68695e-01  1.87363e-01  6.44379e-01 -1.44933e-01  9.44913e-01 -3.22140e-01  6.82961e-01 -1.26059e+00 -5.02042e+00  1.49166e+00 -3.45126e-01 -9.52753e+00 -1.82526e+01 -5.95218e+00  1.37564e+01 -2.67807e+01 
 4.21500e+00  4.95384e-03  2.91557e-03  3.64258e-01  1.96113e-01  6.46204e-01 -1.37270e-01  9.46919e-01 -3.16165e-01  6.87579e-01 -1.25800e+00 -5.02120e+00  1.48904e+00 -3.43087e-01 -9.52762e+00 -1.82521e+01 -5.95355e+00  1.37574e+01 -2.67802e+01 
 4.21600e+00  4.95393e-03  2.91809e-03  3.59612e-01  2.04751e-01  6.47940e-01 -1.29588e-01  9.48888e-01 -3.10177e-01  6.92187e-01 -1.25538e+00 -5.02199e+00  1.48641e+00 -3.41047e-01 -9.52771e+00 -1.82517e+01 -5.95491e+00  1.37585e+01 -2.67796e+01 
 4.21700e+00  4.95401e-03  2.92061e-03  3.54760e-01  2.13271e-01  6.49587e-01 -1.21887e-01  9.50820e-01 -3.04177e-01  6.96786e-01 -1.25275e+00 -5.02278e+00  1.48379e+00 -3.39007e-01 -9.52780e+00 -1.82512e+01 -5.95628e+00  1.37595e+01 -2.67791e+01 
 4.21800e+00  4.95410e-03  2.92314e-03  3.49705e-01  2.21669e-01  6.51143e-01 -1.14169e-01  9.52713e-01 -2.98165e-01  7.01376e-01 -1.25010e+00 -5.02356e+00  1.48116e+00 -3.36968e-01 -9.52788e+00 -1.82508e+01 -5.95764e+00  1.37605e+01 -2.67786e+01 
 4.21900e+00  4.95418e-03  2.92566e-03  3.44450e-01  2.29941e-01  6.52609e-01 -1.06434e-01  9.54568e-01 -2.92140e-01  7.05956e-01 -1.24743e+00 -5.02434e+00  1.47854e+00 -3.34928e-01 -9.52797e+00 -1.82504e+01 -5.95901e+00  1.37615e+01 -2.67781e+01 
 4.22000e+00  4.95427e-03  2.92818e-03  3.38999e-01  2.38080e-01  6.53985e-01 -9.86842e-02  9.56385e-01 -2.86104e-01  7.10527e-01 -1.24475e+00 -5.02512e+00  1.47591e+00 -3.32888e-01 -9.52806e+00 -1.82499e+01 -5.96037e+00  1.37625e+01 -2.67776e+01 
 4.22100e+00  4.95435e-03  2.93071e-03  3.33354e-01  2.46084e-01  6.55271e-01 -9.09203e-02  9.58164e-01 -2.80056e-01  7.15089e-01 -1.24205e+00 -5.02590e+00  1.47329e+00 -3.30849e-01 -9.52814e+00 -1.82495e+01 -5.96174e+00  1.37636e+01 -2.67770e+01 
 4.22200e+00  4.95443e-03  2.93323e-03  3.27518e-01  2.53947e-01  6.56466e-01 -8.31433e-02  9.59904e-01 -2.73996e-01  7.19641e-01 -1.23933e+00 -5.02668e+00  1.47066e+00 -3.28809e-01 -9.52823e+00 -1.82490e+01 -5.96310e+00  1.37646e+01 -2.67765e+01 
 4.22300e+00  4.95452e-03  2.93576e-03  3.21497e-01  2.61665e-01  6.57571e-01 -7.53543e-02  9.61606e-01 -2.67926e-01  7.24183e-01 -1.23660e+00 -5.02746e+00  1.46804e+00 -3.26769e-01 -9.52831e+00 -1.82486e+01 -5.96447e+00  1.37656e+01 -2.67760e+01 
 4.22400e+00  4.95460e-03  2.93828e-03  3.15292e-01  2.69233e-01  6.58585e-01 -6.75544e-02  9.63270e-01 -2.61845e-01  7.28716e-01 -1.23385e+00 -5.02823e+00  1.46541e+00 -3.24730e-01 -9.52840e+00 -1.82481e+01 -5.96583e+00  1.37666e+01 -2.67755e+01 
 4.22500e+00  4.95467e-03  2.94081e-03  3.08908e-01  2.76648e-01  6.59508e-01 -5.97448e-02  9.64895e-01 -2.55753e-01  7.33239e-01 -1.23108e+00 -5.02901e+00  1.46278e+00 -3.22690e-01 -9.52848e+00 -1.82477e+01 -5.96720e+00  1.37676e+01 -2.67749e+01 
 4.22600e+00  4.95475e-03  2.94333e-03  3.02349e-01  2.83905e-01  6.60340e-01 -5.19264e-02  9.66482e-01 -2.49650e-01  7.37753e-01 -1.22830e+00 -5.02978e+00  1.46015e+00 -3.20650e-01 -9.52857e+00 -1.82472e+01 -5.96856e+00  1.37687e+01 -2.67744e+01 
 4.22700e+00  4.95483e-03  2.94585e-03  2.95619e-01  2.90999e-01  6.61081e-01 -4.41005e-02  9.68030e-01 -2.43538e-01  7.42256e-01 -1.22550e+00 -5.03055e+00  1.45753e+00 -3.18610e-01 -9.52865e+00 -1.82468e+01 -5.96993e+00  1.37697e+01 -2.67739e+01 
 4.22800e+00  4.95491e-03  2.94838e-03  2.88721e-01  2.97928e-01  6.61732e-01 -3.62680e-02  9.69539e-01 -2.37415e-01  7.46750e-01 -1.22269e+00 -5.03132e+00  1.45490e+00 -3.16571e-01 -9.52873e+00 -1.82463e+01 -5.97129e+00  1.37707e+01 -2.67734e+01 
 4.22900e+00  4.95498e-03  2.95091e-03  2.81659e-01  3.04687e-01  6.62291e-01 -2.84300e-02  9.71010e-01 -2.31283e-01  7.51233e-01 -1.21985e+00 -5.03209e+00  1.45227e+00 -3.14531e-01 -9.52881e+00 -1.82459e+01 -5.97266e+00  1.37717e+01 -2.67729e+01 
 4.23000e+00  4.95506e-03  2.95343e-03  2.74439e-01  3.11273e-01  6.62759e-01 -2.05878e-02  9.72441e-01 -2.25142e-01  7.55707e-01 -1.21700e+00 -5.03286e+00  1.44964e+00 -3.12491e-01 -9.52890e+00 -1.82454e+01 -5.97402e+00  1.37727e+01 -2.67723e+01 
 4.23100e+00  4.95513e-03  2.95596e-03  2.67064e-01  3.17681e-01  6.63136e-01 -1.27422e-02  9.73834e-01 -2.18991e-01  7.60171e-01 -1.21414e+00 -5.03362e+00  1.44701e+00 -3.10451e-01 -9.52898e+00 -1.82450e+01 -5.97539e+00  1.37737e+01 -2.67718e+01 
 4.23200e+00  4.95520e-03  2.95848e-03  2.59537e-01  3.23908e-01  6.63422e-01 -4.89451e-03  9.75188e-01 -2.12831e-01  7.64624e-01 -1.21126e+00 -5.03439e+00  1.44438e+00 -3.08411e-01 -9.52906e+00 -1.82445e+01 -5.97675e+00  1.37748e+01 -2.67713e+01 
 4.23300e+00  4.95527e-03  2.96101e-03  2.51865e-01  3.29951e-01  6.63617e-01  2.95429e-03  9.76503e-01 -2.06663e-01  7.69067e-01 -1.20836e+00 -5.03515e+00  1.44175e+00 -3.06372e-01 -9.52914e+00 -1.82441e+01 -5.97812e+00  1.37758e+01 -2.67708e+01 
 4.23400e+00  4.95534e-03  2.96354e-03  2.44051e-01  3.35807e-01  6.63721e-01  1.08031e-02  9.77779e-01 -2.00486e-01  7.73500e-01 -1.20545e+00 -5.03591e+00  1.43912e+00 -3.04332e-01 -9.52922e+00 -1.82437e+01 -5.97948e+00  1.37768e+01 -2.67702e+01 
 4.23500e+00  4.95541e-03  2.96606e-03  2.36100e-01  3.41471e-01  6.63734e-01  1.86508e-02  9.79015e-01 -1.94302e-01  7.77923e-01 -1.20252e+00 -5.03667e+00  1.43649e+00 -3.02292e-01 -9.52930e+00 -1.82432e+01 -5.98085e+00  1.37778e+01 -2.67697e+01 
 4.23600e+00  4.95548e-03  2.96859e-03  2.28017e-01  3.46942e-01  6.63656e-01  2.64963e-02  9.80213e-01 -1.88109e-01  7.82335e-01 -1.19957e+00 -5.03743e+00  1.43385e+00 -3.00252e-01 -9.52938e+00 -1.82428e+01 -5.98221e+00  1.37788e+01 -2.67692e+01 
 4.23700e+00  4.95555e-03  2.97112e-03  2.19805e-01  3.52215e-01  6.63488e-01  3.43386e-02  9.81371e-01 -1.81908e-01  7.86737e-01 -1.19661e+00 -5.03819e+00  1.43122e+00 -2.98212e-01 -9.52946e+00 -1.82423e+01 -5.98358e+00  1.37799e+01 -2.67687e+01 
 4.23800e+00  4.95562e-03  2.97365e-03  2.11471e-01  3.57289e-01  6.63228e-01  4.21766e-02  9.82490e-01 -1.75700e-01  7.91128e-01 -1.19363e+00 -5.03895e+00  1.42859e+00 -2.96172e-01 -9.52954e+00 -1.82419e+01 -5.98494e+00  1.37809e+01 -2.67682e+01 
 4.23900e+00  4.95568e-03  2.97617e-03  2.03018e-01  3.62159e-01  6.62878e-01  5.00092e-02  9.83570e-01 -1.69485e-01  7.95509e-01 -1.19063e+00 -5.03970e+00  1.42596e+00 -2.94132e-01 -9.52961e+00 -1.82414e+01 -5.98631e+00  1.37819e+01 -2.67676e+01 
 4.24000e+00  4.95575e-03  2.97870e-03  1.94453e-01  3.66824e-01  6.62438e-01  5.78353e-02  9.84610e-01 -1.63263e-01  7.99879e-01 -1.18762e+00 -5.04046e+00  1.42332e+00 -2.92092e-01 -9.52969e+00 -1.82410e+01 -5.98767e+00  1.37829e+01 -2.67671e+01 
 4.24100e+00  4.95581e-03  2.98123e-03  1.85778e-01  3.71281e-01  6.61907e-01  6.56539e-02  9.85611e-01 -1.57034e-01  8.04238e-01 -1.18459e+00 -5.04121e+00  1.42069e+00 -2.90052e-01 -9.52977e+00 -1.82405e+01 -5.98904e+00  1.37839e+01 -2.67666e+01 
 4.24200e+00  4.95587e-03  2.98376e-03  1.77001e-01  3.75528e-01  6.61286e-01  7.34639e-02  9.86572e-01 -1.50799e-01  8.08586e-01 -1.18155e+00 -5.04196e+00  1.41806e+00 -2.88012e-01 -9.52985e+00 -1.82401e+01 -5.99040e+00  1.37850e+01 -2.67661e+01 
 4.24300e+00  4.95594e-03  2.98629e-03  1.68125e-01  3.79562e-01  6.60575e-01  8.12642e-02  9.87494e-01 -1.44558e-01  8.12924e-01 -1.17849e+00 -5.04271e+00  1.41542e+00 -2.85972e-01 -9.52992e+00 -1.82396e+01 -5.99177e+00  1.37860e+01 -2.67655e+01 
 4.24400e+00  4.95600e-03  2.98882e-03  1.59156e-01  3.83381e-01  6.59773e-01  8.90537e-02  9.88376e-01 -1.38310e-01  8.17251e-01 -1.17542e+00 -5.04346e+00  1.41279e+00 -2.83932e-01 -9.53000e+00 -1.82392e+01 -5.99313e+00  1.37870e+01 -2.67650e+01 
 4.24500e+00  4.95606e-03  2.99135e-03  1.50099e-01  3.86982e-01  6.58883e-01  9.68315e-02  9.89219e-01 -1.32057e-01  8.21567e-01 -1.17233e+00 -5.04420e+00  1.41015e+00 -2.81892e-01 -9.53007e+00 -1.82387e+01 -5.99449e+00  1.37880e+01 -2.67645e+01 
 4.24600e+00  4.95612e-03  2.99388e-03  1.40959e-01  3.90364e-01  6.57902e-01  1.04596e-01  9.90022e-01 -1.25799e-01  8.25872e-01 -1.16922e+00 -5.04495e+00  1.40752e+00 -2.79852e-01 -9.53015e+00 -1.82383e+01 -5.99586e+00  1.37890e+01 -2.67640e+01 
 4.24700e+00  4.95617e-03  2.99641e-03  1.31741e-01  3.93526e-01  6.56832e-01  1.12347e-01  9.90786e-01 -1.19535e-01  8.30166e-01 -1.16610e+00 -5.04569e+00  1.40488e+00 -2.77812e-01 -9.53022e+00 -1.82378e+01 -5.99722e+00  1.37901e+01 -2.67634e+01 
 4.24800e+00  4.95623e-03  2.99894e-03  1.22451e-01  3.96465e-01  6.55674e-01  1.20083e-01  9.91509e-01 -1.13267e-01  8.34449e-01 -1.16296e+00 -5.04643e+00  1.40224e+00 -2.75772e-01 -9.53030e+00 -1.82374e+01 -5.99859e+00  1.37911e+01 -2.67629e+01 
 4.24900e+00  4.95629e-03  3.00147e-03  1.13095e-01  3.99179e-01  6.54426e-01  1.27804e-01  9.92193e-01 -1.06993e-01  8.38720e-01 -1.15981e+00 -5.04718e+00  1.39961e+00 -2.73732e-01 -9.53037e+00 -1.82369e+01 -5.99995e+00  1.37921e+01 -2.67624e+01 
 4.25000e+00  4.95634e-03  3.00400e-03  1.03676e-01  4.01668e-01  6.53089e-01  1.35507e-01  9.92838e-01 -1.00716e-01  8.42980e-01 -1.15664e+00 -5.04792e+00  1.39697e+00 -2.71692e-01 -9.53045e+00 -1.82365e+01 -6.00132e+00  1.37931e+01 -2.67619e+01 
 4.25100e+00  4.95640e-03  3.00653e-03  9.42013e-02  4.03929e-01  6.51665e-01  1.43192e-01  9.93442e-01 -9.44338e-02  8.47229e-01 -1.15345e+00 -5.04865e+00  1.39433e+00 -2.69652e-01 -9.53052e+00 -1.82360e+01 -6.00268e+00  1.37941e+01 -2.67614e+01 
 4.25200e+00  4.95645e-03  3.00906e-03  8.46758e-02  4.05962e-01  6.50152e-01  1.50857e-01  9.94007e-01 -8.81480e-02  8.51467e-01 -1.15025e+00 -5.04939e+00  1.39169e+00 -2.67612e-01 -9.53059e+00 -1.82356e+01 -6.00404e+00  1.37952e+01 -2.67608e+01 
 4.25300e+00  4.95650e-03  3.01160e-03  7.51048e-02  4.07765e-01  6.48551e-01  1.58503e-01  9.94532e-01 -8.18585e-02  8.55693e-01 -1.14703e+00 -5.05013e+00  1.38906e+00 -2.65572e-01 -9.53066e+00 -1.82351e+01 -6.00541e+00  1.37962e+01 -2.67603e+01 
 4.25400e+00  4.95655e-03  3.01413e-03  6.54939e-02  4.09338e-01  6.46863e-01  1.66128e-01  9.95016e-01 -7.55657e-02  8.59908e-01 -1.14380e+00 -5.05086e+00  1.38642e+00 -2.63532e-01 -9.53073e+00 -1.82347e+01 -6.00677e+00  1.37972e+01 -2.67598e+01 
 4.25500e+00  4.95660e-03  3.01666e-03  5.58485e-02  4.10680e-01  6.45087e-01  1.73730e-01  9.95461e-01 -6.92696e-02  8.64111e-01 -1.14056e+00 -5.05159e+00  1.38378e+00 -2.61492e-01 -9.53081e+00 -1.82342e+01 -6.00814e+00  1.37982e+01 -2.67593e+01 
 4.25600e+00  4.95665e-03  3.01919e-03  4.61741e-02  4.11789e-01  6.43225e-01  1.81309e-01  9.95866e-01 -6.29706e-02  8.68303e-01 -1.13729e+00 -5.05232e+00  1.38114e+00 -2.59452e-01 -9.53088e+00 -1.82338e+01 -6.00950e+00  1.37992e+01 -2.67587e+01 
 4.25700e+00  4.95670e-03  3.02173e-03  3.64763e-02  4.12666e-01  6.41276e-01  1.88864e-01  9.96232e-01 -5.66690e-02  8.72483e-01 -1.13402e+00 -5.05305e+00  1.37850e+00 -2.57411e-01 -9.53095e+00 -1.82333e+01 -6.01087e+00  1.38003e+01 -2.67582e+01 
 4.25800e+00  4.95675e-03  3.02426e-03  2.67605e-02  4.13310e-01  6.39241e-01  1.96394e-01  9.96557e-01 -5.03649e-02  8.76651e-01 -1.13072e+00 -5.05378e+00  1.37586e+00 -2.55371e-01 -9.53102e+00 -1.82329e+01 -6.01223e+00  1.38013e+01 -2.67577e+01 
