-1.849052e+00 -2.086447e+00 -1.403802e-01 1.293179e+00 3.961088e+00 1.551157e+00 2.959512e+00 5.889823e+00 
-1.816942e+00 -2.130976e+00 -1.600686e-01 1.320861e+00 3.936622e+00 1.584793e+00 2.896585e+00 5.899471e+00 
-1.784329e+00 -2.174625e+00 -1.797551e-01 1.347765e+00 3.911148e+00 1.618230e+00 2.833421e+00 5.908307e+00 
-1.751420e+00 -2.217170e+00 -1.993068e-01 1.373760e+00 3.884812e+00 1.651281e+00 2.770370e+00 5.916281e+00 
-1.717875e+00 -2.259088e+00 -2.189157e-01 1.399144e+00 3.857324e+00 1.684306e+00 2.706741e+00 5.923472e+00 
-1.683899e+00 -2.300150e+00 -2.384506e-01 1.423783e+00 3.828825e+00 1.717116e+00 2.642884e+00 5.929825e+00 
-1.649513e+00 -2.340365e+00 -2.578891e-01 1.447686e+00 3.799313e+00 1.749705e+00 2.578803e+00 5.935330e+00 
-1.614736e+00 -2.379741e+00 -2.772099e-01 1.470867e+00 3.768788e+00 1.782069e+00 2.514501e+00 5.939978e+00 
-1.579784e+00 -2.418078e+00 -2.962874e-01 1.493214e+00 3.737424e+00 1.814026e+00 2.450338e+00 5.943741e+00 
-1.544287e+00 -2.455807e+00 -3.153125e-01 1.514986e+00 3.704870e+00 1.845922e+00 2.385607e+00 5.946649e+00 
-1.508457e+00 -2.492723e+00 -3.341602e-01 1.536070e+00 3.671295e+00 1.877574e+00 2.320668e+00 5.948670e+00 
-1.472310e+00 -2.528833e+00 -3.528118e-01 1.556476e+00 3.636696e+00 1.908976e+00 2.255523e+00 5.949792e+00 
-1.435863e+00 -2.564147e+00 -3.712493e-01 1.576216e+00 3.601068e+00 1.940120e+00 2.190177e+00 5.950005e+00 
-1.399130e+00 -2.598671e+00 -3.894550e-01 1.595303e+00 3.564407e+00 1.971001e+00 2.124635e+00 5.949296e+00 
-1.362331e+00 -2.632231e+00 -4.073139e-01 1.613647e+00 3.526919e+00 2.001444e+00 2.059261e+00 5.947667e+00 
-1.325072e+00 -2.665206e+00 -4.250065e-01 1.631462e+00 3.488184e+00 2.031777e+00 1.993339e+00 5.945085e+00 
-1.287572e+00 -2.697415e+00 -4.424172e-01 1.648659e+00 3.448401e+00 2.061824e+00 1.927232e+00 5.941546e+00 
-1.249841e+00 -2.728866e+00 -4.595297e-01 1.665246e+00 3.407563e+00 2.091578e+00 1.860947e+00 5.937036e+00 
